# mean, investigation_time=50.0
lon,lat,PGA-0.1
141.24241,-5.84559,3.930295E-01
141.24250,-5.93552,3.550914E-01
141.24259,-6.02545,3.228947E-01
141.24268,-6.11539,2.959784E-01
141.24277,-6.20532,2.704118E-01
141.24287,-6.29525,2.467971E-01
141.24296,-6.38518,2.264276E-01
141.24306,-6.47512,2.087104E-01
141.24315,-6.56505,1.921766E-01
141.24325,-6.65498,1.775387E-01
141.24335,-6.74491,1.647095E-01
141.24346,-6.83484,1.530131E-01
141.24356,-6.92478,1.420749E-01
141.24366,-7.01471,1.313754E-01
141.24377,-7.10464,1.214845E-01
141.24388,-7.19457,1.122936E-01
141.24398,-7.28451,1.037437E-01
141.24409,-7.37444,9.565013E-02
141.24420,-7.46437,8.840145E-02
141.24432,-7.55430,8.196772E-02
141.24443,-7.64423,7.631242E-02
141.24455,-7.73417,7.139069E-02
141.24466,-7.82410,6.720342E-02
141.24478,-7.91403,6.369479E-02
141.24490,-8.00396,6.080355E-02
141.24502,-8.09389,5.845216E-02
141.24514,-8.18383,5.654468E-02
141.24527,-8.27376,5.500151E-02
141.24539,-8.36369,5.376186E-02
141.24552,-8.45362,5.275174E-02
141.24565,-8.54356,5.187300E-02
141.24578,-8.63349,5.111243E-02
141.24591,-8.72342,5.042750E-02
141.24604,-8.81335,4.976595E-02
141.24617,-8.90328,4.908932E-02
141.24631,-8.99322,4.834576E-02
141.24645,-9.08315,4.746953E-02
141.24658,-9.17308,4.636720E-02
141.24672,-9.26301,4.492495E-02
141.24686,-9.35294,4.300430E-02
141.24701,-9.44288,4.046941E-02
141.24715,-9.53281,3.729324E-02
141.24729,-9.62274,3.365529E-02
141.24744,-9.71267,3.013441E-02
141.24759,-9.80261,2.702233E-02
141.24774,-9.89254,2.410707E-02
141.24789,-9.98247,2.169358E-02
141.24804,-10.07240,1.971662E-02
141.24819,-10.16233,1.784579E-02
141.24835,-10.25227,1.618986E-02
141.24850,-10.34220,1.476183E-02
141.24866,-10.43213,1.344443E-02
141.24882,-10.52206,1.203599E-02
141.24898,-10.61199,1.077541E-02
141.24914,-10.70193,9.585045E-03
141.24931,-10.79186,8.285720E-03
141.24947,-10.88179,7.139463E-03
141.24964,-10.97172,5.865260E-03
141.24981,-11.06166,0.000000E+00
141.24998,-11.15159,0.000000E+00
141.25015,-11.24152,0.000000E+00
141.25032,-11.33145,0.000000E+00
141.25049,-11.42138,0.000000E+00
141.25067,-11.51132,0.000000E+00
141.25085,-11.60125,0.000000E+00
141.25102,-11.69118,0.000000E+00
141.25120,-11.78111,0.000000E+00
141.25139,-11.87105,0.000000E+00
141.25157,-11.96098,0.000000E+00
141.32953,-0.08993,1.016799E-01
141.32953,-0.17986,1.118217E-01
141.32953,-0.26980,1.189911E-01
141.32954,-0.35973,1.242765E-01
141.32954,-0.44966,1.286185E-01
141.32955,-0.53959,1.326674E-01
141.32956,-0.62953,1.367986E-01
141.32957,-0.71946,1.415744E-01
141.32959,-0.80939,1.471934E-01
141.32960,-0.89932,1.538029E-01
141.32962,-0.98925,1.625829E-01
141.32964,-1.07919,1.742051E-01
141.32966,-1.16912,1.897435E-01
141.32968,-1.25905,2.092043E-01
141.32970,-1.34898,2.311531E-01
141.32972,-1.43891,2.580379E-01
141.32975,-1.52885,2.862201E-01
141.32978,-1.61878,3.095350E-01
141.32981,-1.70871,3.344055E-01
141.32984,-1.79864,3.620891E-01
141.32987,-1.88858,3.935928E-01
141.32990,-1.97851,4.227533E-01
141.32994,-2.06844,4.541754E-01
141.32997,-2.15837,4.925750E-01
141.33001,-2.24830,5.406366E-01
141.33005,-2.33824,5.816400E-01
141.33009,-2.42817,6.291638E-01
141.33013,-2.51810,7.103572E-01
141.33018,-2.60803,7.797980E-01
141.33022,-2.69796,8.030292E-01
141.33027,-2.78790,8.124254E-01
141.33032,-2.87783,8.272839E-01
141.33037,-2.96776,8.418063E-01
141.33042,-3.05769,8.486710E-01
141.33048,-3.14763,8.441633E-01
141.33053,-3.23756,8.417278E-01
141.33059,-3.32749,8.227698E-01
141.33065,-3.41742,7.927369E-01
141.33071,-3.50735,7.791325E-01
141.33077,-3.59729,7.724459E-01
141.33083,-3.68722,7.720351E-01
141.33090,-3.77715,7.645351E-01
141.33096,-3.86708,7.448427E-01
141.33103,-3.95702,7.298344E-01
141.33110,-4.04695,6.935049E-01
141.33117,-4.13688,6.744880E-01
141.33124,-4.22681,6.531393E-01
141.33132,-4.31674,6.309461E-01
141.33139,-4.40668,6.076200E-01
141.33147,-4.49661,5.895258E-01
141.33155,-4.58654,5.719240E-01
141.33163,-4.67647,5.572209E-01
141.33171,-4.76640,5.542824E-01
141.33179,-4.85634,5.494609E-01
141.33188,-4.94627,5.655461E-01
141.33196,-5.03620,5.686966E-01
141.33205,-5.12613,5.607408E-01
141.33214,-5.21607,5.643620E-01
141.33223,-5.30600,5.509672E-01
141.33233,-5.39593,5.436262E-01
141.33242,-5.48586,5.265504E-01
141.33252,-5.57579,5.078694E-01
141.33262,-5.66573,4.806989E-01
141.33271,-5.75566,4.425750E-01
141.33282,-5.84559,4.110199E-01
141.33292,-5.93552,3.747349E-01
141.33302,-6.02545,3.385815E-01
141.33313,-6.11539,3.093833E-01
141.33324,-6.20532,2.848113E-01
141.33334,-6.29525,2.602747E-01
141.33345,-6.38518,2.393758E-01
141.33357,-6.47512,2.213913E-01
141.33368,-6.56505,2.056858E-01
141.33380,-6.65498,1.904295E-01
141.33391,-6.74491,1.766832E-01
141.33403,-6.83484,1.640172E-01
141.33415,-6.92478,1.521516E-01
141.33427,-7.01471,1.406683E-01
141.33440,-7.10464,1.294717E-01
141.33452,-7.19457,1.191550E-01
141.33465,-7.28451,1.096372E-01
141.33478,-7.37444,1.008157E-01
141.33491,-7.46437,9.269742E-02
141.33504,-7.55430,8.557179E-02
141.33517,-7.64423,7.933971E-02
141.33530,-7.73417,7.396000E-02
141.33544,-7.82410,6.933380E-02
141.33558,-7.91403,6.547700E-02
141.33572,-8.00396,6.227317E-02
141.33586,-8.09389,5.970674E-02
141.33600,-8.18383,5.762083E-02
141.33615,-8.27376,5.594127E-02
141.33629,-8.36369,5.459158E-02
141.33644,-8.45362,5.350279E-02
141.33659,-8.54356,5.259691E-02
141.33674,-8.63349,5.178909E-02
141.33689,-8.72342,5.106874E-02
141.33705,-8.81335,5.038772E-02
141.33720,-8.90328,4.969256E-02
141.33736,-8.99322,4.894675E-02
141.33752,-9.08315,4.808955E-02
141.33768,-9.17308,4.704369E-02
141.33784,-9.26301,4.570021E-02
141.33801,-9.35294,4.393282E-02
141.33817,-9.44288,4.159562E-02
141.33834,-9.53281,3.860927E-02
141.33851,-9.62274,3.504648E-02
141.33868,-9.71267,3.141251E-02
141.33885,-9.80261,2.810947E-02
141.33903,-9.89254,2.510540E-02
141.33920,-9.98247,2.249807E-02
141.33938,-10.07240,2.036822E-02
141.33956,-10.16233,1.848794E-02
141.33974,-10.25227,1.671675E-02
141.33992,-10.34220,1.521654E-02
141.34011,-10.43213,1.390016E-02
141.34029,-10.52206,1.247943E-02
141.34048,-10.61199,1.117172E-02
141.34067,-10.70193,9.999960E-03
141.34086,-10.79186,8.693074E-03
141.34105,-10.88179,7.495256E-03
141.34125,-10.97172,6.258871E-03
141.34144,-11.06166,5.081794E-03
141.34164,-11.15159,0.000000E+00
141.34184,-11.24152,0.000000E+00
141.34204,-11.33145,0.000000E+00
141.34224,-11.42138,0.000000E+00
141.34245,-11.51132,0.000000E+00
141.34265,-11.60125,0.000000E+00
141.34286,-11.69118,0.000000E+00
141.34307,-11.78111,0.000000E+00
141.34328,-11.87105,0.000000E+00
141.34350,-11.96098,0.000000E+00
141.41946,-0.08993,9.178554E-02
141.41946,-0.17986,1.019867E-01
141.41947,-0.26980,1.089063E-01
141.41947,-0.35973,1.142897E-01
141.41948,-0.44966,1.190362E-01
141.41949,-0.53959,1.237843E-01
141.41950,-0.62953,1.289028E-01
141.41951,-0.71946,1.347862E-01
141.41953,-0.80939,1.419018E-01
141.41955,-0.89932,1.498956E-01
141.41956,-0.98925,1.593245E-01
141.41958,-1.07919,1.713679E-01
141.41961,-1.16912,1.869991E-01
141.41963,-1.25905,2.067294E-01
141.41966,-1.34898,2.280898E-01
141.41968,-1.43891,2.542802E-01
141.41971,-1.52885,2.837060E-01
141.41974,-1.61878,3.079574E-01
141.41978,-1.70871,3.332685E-01
141.41981,-1.79864,3.612768E-01
141.41985,-1.88858,3.937710E-01
141.41989,-1.97851,4.241727E-01
141.41993,-2.06844,4.616241E-01
141.41997,-2.15837,5.056373E-01
141.42001,-2.24830,5.508154E-01
141.42006,-2.33824,5.977492E-01
141.42010,-2.42817,6.389686E-01
141.42015,-2.51810,7.140307E-01
141.42020,-2.60803,7.783301E-01
141.42026,-2.69796,8.111918E-01
141.42031,-2.78790,8.206378E-01
141.42037,-2.87783,8.321828E-01
141.42042,-2.96776,8.511796E-01
141.42048,-3.05769,8.512900E-01
141.42054,-3.14763,8.423100E-01
141.42061,-3.23756,8.431680E-01
141.42067,-3.32749,8.258269E-01
141.42074,-3.41742,8.088333E-01
141.42081,-3.50735,7.804183E-01
141.42088,-3.59729,7.745841E-01
141.42095,-3.68722,7.752625E-01
141.42102,-3.77715,7.705722E-01
141.42110,-3.86708,7.562154E-01
141.42118,-3.95702,7.362616E-01
141.42126,-4.04695,6.981306E-01
141.42134,-4.13688,6.777749E-01
141.42142,-4.22681,6.555780E-01
141.42150,-4.31674,6.315748E-01
141.42159,-4.40668,6.072487E-01
141.42168,-4.49661,5.859505E-01
141.42177,-4.58654,5.705053E-01
141.42186,-4.67647,5.629897E-01
141.42195,-4.76640,5.554708E-01
141.42205,-4.85634,5.571032E-01
141.42215,-4.94627,5.644089E-01
141.42225,-5.03620,5.712758E-01
141.42235,-5.12613,5.621762E-01
141.42245,-5.21607,5.628895E-01
141.42255,-5.30600,5.633492E-01
141.42266,-5.39593,5.538187E-01
141.42277,-5.48586,5.377171E-01
141.42288,-5.57579,5.219379E-01
141.42299,-5.66573,5.006322E-01
141.42310,-5.75566,4.678376E-01
141.42322,-5.84559,4.298037E-01
141.42334,-5.93552,3.957721E-01
141.42345,-6.02545,3.562331E-01
141.42357,-6.11539,3.244483E-01
141.42370,-6.20532,2.987632E-01
141.42382,-6.29525,2.756545E-01
141.42395,-6.38518,2.539466E-01
141.42408,-6.47512,2.354145E-01
141.42421,-6.56505,2.192242E-01
141.42434,-6.65498,2.047039E-01
141.42447,-6.74491,1.899368E-01
141.42461,-6.83484,1.759952E-01
141.42474,-6.92478,1.627359E-01
141.42488,-7.01471,1.503318E-01
141.42502,-7.10464,1.380909E-01
141.42517,-7.19457,1.264257E-01
141.42531,-7.28451,1.158141E-01
141.42546,-7.37444,1.061630E-01
141.42561,-7.46437,9.724980E-02
141.42576,-7.55430,8.935731E-02
141.42591,-7.64423,8.253328E-02
141.42606,-7.73417,7.664565E-02
141.42622,-7.82410,7.162650E-02
141.42638,-7.91403,6.740758E-02
141.42653,-8.00396,6.391563E-02
141.42670,-8.09389,6.111956E-02
141.42686,-8.18383,5.886143E-02
141.42702,-8.27376,5.704951E-02
141.42719,-8.36369,5.560193E-02
141.42736,-8.45362,5.442995E-02
141.42753,-8.54356,5.347032E-02
141.42770,-8.63349,5.265530E-02
141.42788,-8.72342,5.189823E-02
141.42805,-8.81335,5.117672E-02
141.42823,-8.90328,5.045348E-02
141.42841,-8.99322,4.969163E-02
141.42859,-9.08315,4.883207E-02
141.42878,-9.17308,4.781402E-02
141.42896,-9.26301,4.653941E-02
141.42915,-9.35294,4.489257E-02
141.42934,-9.44288,4.272829E-02
141.42953,-9.53281,3.993022E-02
141.42972,-9.62274,3.651217E-02
141.42992,-9.71267,3.280468E-02
141.43012,-9.80261,2.932730E-02
141.43032,-9.89254,2.624432E-02
141.43052,-9.98247,2.343086E-02
141.43072,-10.07240,2.112421E-02
141.43092,-10.16233,1.922694E-02
141.43113,-10.25227,1.733389E-02
141.43134,-10.34220,1.573758E-02
141.43155,-10.43213,1.435258E-02
141.43176,-10.52206,1.297635E-02
141.43198,-10.61199,1.161339E-02
141.43219,-10.70193,1.039644E-02
141.43241,-10.79186,9.145092E-03
141.43263,-10.88179,7.893832E-03
141.43285,-10.97172,6.711633E-03
141.43308,-11.06166,5.449678E-03
141.43330,-11.15159,0.000000E+00
141.43353,-11.24152,0.000000E+00
141.43376,-11.33145,0.000000E+00
141.43399,-11.42138,0.000000E+00
141.43423,-11.51132,0.000000E+00
141.43446,-11.60125,0.000000E+00
141.43470,-11.69118,0.000000E+00
141.43494,-11.78111,0.000000E+00
141.43518,-11.87105,0.000000E+00
141.43542,-11.96098,0.000000E+00
141.50939,-0.08993,8.346256E-02
141.50939,-0.17986,9.199853E-02
141.50940,-0.26980,9.927166E-02
141.50941,-0.35973,1.052225E-01
141.50941,-0.44966,1.102426E-01
141.50943,-0.53959,1.155079E-01
141.50944,-0.62953,1.213837E-01
141.50945,-0.71946,1.282270E-01
141.50947,-0.80939,1.363317E-01
141.50949,-0.89932,1.460674E-01
141.50951,-0.98925,1.562458E-01
141.50953,-1.07919,1.688204E-01
141.50956,-1.16912,1.846380E-01
141.50958,-1.25905,2.046014E-01
141.50961,-1.34898,2.252901E-01
141.50964,-1.43891,2.502707E-01
141.50968,-1.52885,2.793267E-01
141.50971,-1.61878,3.055487E-01
141.50975,-1.70871,3.319434E-01
141.50979,-1.79864,3.606126E-01
141.50983,-1.88858,3.936605E-01
141.50987,-1.97851,4.278268E-01
141.50992,-2.06844,4.702739E-01
141.50996,-2.15837,5.100479E-01
141.51001,-2.24830,5.638437E-01
141.51006,-2.33824,6.045449E-01
141.51012,-2.42817,6.463515E-01
141.51017,-2.51810,7.153422E-01
141.51023,-2.60803,7.816349E-01
141.51029,-2.69796,8.055868E-01
141.51035,-2.78790,8.191652E-01
141.51041,-2.87783,8.321940E-01
141.51048,-2.96776,8.486975E-01
141.51054,-3.05769,8.497211E-01
141.51061,-3.14763,8.416369E-01
141.51068,-3.23756,8.498292E-01
141.51076,-3.32749,8.346472E-01
141.51083,-3.41742,8.119132E-01
141.51091,-3.50735,7.875677E-01
141.51099,-3.59729,7.796627E-01
141.51107,-3.68722,7.783990E-01
141.51115,-3.77715,7.761857E-01
141.51124,-3.86708,7.626919E-01
141.51132,-3.95702,7.391787E-01
141.51141,-4.04695,7.074204E-01
141.51150,-4.13688,6.797790E-01
141.51160,-4.22681,6.611217E-01
141.51169,-4.31674,6.332100E-01
141.51179,-4.40668,6.104322E-01
141.51189,-4.49661,5.899427E-01
141.51199,-4.58654,5.752002E-01
141.51209,-4.67647,5.646200E-01
141.51220,-4.76640,5.573723E-01
141.51231,-4.85634,5.585716E-01
141.51241,-4.94627,5.646743E-01
141.51253,-5.03620,5.701816E-01
141.51264,-5.12613,5.693726E-01
141.51276,-5.21607,5.693279E-01
141.51287,-5.30600,5.722788E-01
141.51299,-5.39593,5.553162E-01
141.51311,-5.48586,5.518505E-01
141.51324,-5.57579,5.379401E-01
141.51336,-5.66573,5.187651E-01
141.51349,-5.75566,4.927944E-01
141.51362,-5.84559,4.520068E-01
141.51375,-5.93552,4.140017E-01
141.51389,-6.02545,3.757048E-01
141.51402,-6.11539,3.413985E-01
141.51416,-6.20532,3.142955E-01
141.51430,-6.29525,2.917857E-01
141.51444,-6.38518,2.703580E-01
141.51459,-6.47512,2.508430E-01
141.51473,-6.56505,2.337754E-01
141.51488,-6.65498,2.184090E-01
141.51503,-6.74491,2.040066E-01
141.51518,-6.83484,1.885132E-01
141.51534,-6.92478,1.737294E-01
141.51549,-7.01471,1.599039E-01
141.51565,-7.10464,1.469962E-01
141.51581,-7.19457,1.340091E-01
141.51598,-7.28451,1.221588E-01
141.51614,-7.37444,1.115282E-01
141.51631,-7.46437,1.019540E-01
141.51648,-7.55430,9.326797E-02
141.51665,-7.64423,8.583754E-02
141.51682,-7.73417,7.946935E-02
141.51700,-7.82410,7.405457E-02
141.51717,-7.91403,6.948470E-02
141.51735,-8.00396,6.571648E-02
141.51753,-8.09389,6.266873E-02
141.51772,-8.18383,6.028243E-02
141.51790,-8.27376,5.836201E-02
141.51809,-8.36369,5.682892E-02
141.51828,-8.45362,5.559028E-02
141.51847,-8.54356,5.457719E-02
141.51867,-8.63349,5.371529E-02
141.51886,-8.72342,5.295163E-02
141.51906,-8.81335,5.220121E-02
141.51926,-8.90328,5.142875E-02
141.51946,-8.99322,5.062552E-02
141.51967,-9.08315,4.973568E-02
141.51987,-9.17308,4.871165E-02
141.52008,-9.26301,4.746973E-02
141.52029,-9.35294,4.590509E-02
141.52051,-9.44288,4.388190E-02
141.52072,-9.53281,4.126172E-02
141.52094,-9.62274,3.801407E-02
141.52116,-9.71267,3.429977E-02
141.52138,-9.80261,3.067258E-02
141.52161,-9.89254,2.745301E-02
141.52183,-9.98247,2.448294E-02
141.52206,-10.07240,2.198426E-02
141.52229,-10.16233,1.993377E-02
141.52252,-10.25227,1.803770E-02
141.52276,-10.34220,1.631772E-02
141.52299,-10.43213,1.485545E-02
141.52323,-10.52206,1.352896E-02
141.52347,-10.61199,1.209238E-02
141.52372,-10.70193,1.082059E-02
141.52396,-10.79186,9.640835E-03
141.52421,-10.88179,8.325224E-03
141.52446,-10.97172,7.165666E-03
141.52471,-11.06166,5.876412E-03
141.52497,-11.15159,0.000000E+00
141.52522,-11.24152,0.000000E+00
141.52548,-11.33145,0.000000E+00
141.52574,-11.42138,0.000000E+00
141.52600,-11.51132,0.000000E+00
141.52627,-11.60125,0.000000E+00
141.52654,-11.69118,0.000000E+00
141.52681,-11.78111,0.000000E+00
141.52708,-11.87105,0.000000E+00
141.52735,-11.96098,0.000000E+00
141.59932,-0.08993,7.707949E-02
141.59933,-0.17986,8.428452E-02
141.59933,-0.26980,9.076538E-02
141.59934,-0.35973,9.679717E-02
141.59935,-0.44966,1.028883E-01
141.59936,-0.53959,1.085400E-01
141.59938,-0.62953,1.149866E-01
141.59939,-0.71946,1.225723E-01
141.59941,-0.80939,1.315581E-01
141.59943,-0.89932,1.423598E-01
141.59946,-0.98925,1.537553E-01
141.59948,-1.07919,1.668648E-01
141.59951,-1.16912,1.829606E-01
141.59954,-1.25905,2.030747E-01
141.59957,-1.34898,2.232037E-01
141.59961,-1.43891,2.471684E-01
141.59964,-1.52885,2.754945E-01
141.59968,-1.61878,3.032754E-01
141.59972,-1.70871,3.313428E-01
141.59976,-1.79864,3.621464E-01
141.59981,-1.88858,3.957398E-01
141.59986,-1.97851,4.341743E-01
141.59991,-2.06844,4.695086E-01
141.59996,-2.15837,5.131233E-01
141.60001,-2.24830,5.535240E-01
141.60007,-2.33824,5.942237E-01
141.60013,-2.42817,6.454704E-01
141.60019,-2.51810,7.164212E-01
141.60025,-2.60803,7.875353E-01
141.60032,-2.69796,7.983391E-01
141.60039,-2.78790,8.259920E-01
141.60046,-2.87783,8.312726E-01
141.60053,-2.96776,8.442107E-01
141.60060,-3.05769,8.435058E-01
141.60068,-3.14763,8.400341E-01
141.60076,-3.23756,8.477363E-01
141.60084,-3.32749,8.378138E-01
141.60092,-3.41742,8.134111E-01
141.60101,-3.50735,7.956235E-01
141.60110,-3.59729,7.752857E-01
141.60119,-3.68722,7.740771E-01
141.60128,-3.77715,7.711310E-01
141.60137,-3.86708,7.637976E-01
141.60147,-3.95702,7.413307E-01
141.60157,-4.04695,7.135573E-01
141.60167,-4.13688,6.848032E-01
141.60177,-4.22681,6.639441E-01
141.60188,-4.31674,6.355522E-01
141.60199,-4.40668,6.147921E-01
141.60210,-4.49661,5.939196E-01
141.60221,-4.58654,5.794804E-01
141.60233,-4.67647,5.673469E-01
141.60244,-4.76640,5.610220E-01
141.60256,-4.85634,5.574288E-01
141.60268,-4.94627,5.565682E-01
141.60281,-5.03620,5.660520E-01
141.60293,-5.12613,5.667064E-01
141.60306,-5.21607,5.722125E-01
141.60319,-5.30600,5.746000E-01
141.60332,-5.39593,5.709794E-01
141.60346,-5.48586,5.718534E-01
141.60360,-5.57579,5.570371E-01
141.60374,-5.66573,5.383786E-01
141.60388,-5.75566,5.133411E-01
141.60402,-5.84559,4.794849E-01
141.60417,-5.93552,4.345653E-01
141.60432,-6.02545,3.976945E-01
141.60447,-6.11539,3.606650E-01
141.60462,-6.20532,3.315682E-01
141.60478,-6.29525,3.080811E-01
141.60494,-6.38518,2.880671E-01
141.60510,-6.47512,2.678845E-01
141.60526,-6.56505,2.493813E-01
141.60542,-6.65498,2.325471E-01
141.60559,-6.74491,2.167652E-01
141.60576,-6.83484,2.013332E-01
141.60593,-6.92478,1.848045E-01
141.60610,-7.01471,1.695034E-01
141.60628,-7.10464,1.553135E-01
141.60646,-7.19457,1.417451E-01
141.60664,-7.28451,1.285921E-01
141.60682,-7.37444,1.169212E-01
141.60701,-7.46437,1.065876E-01
141.60720,-7.55430,9.727400E-02
141.60739,-7.64423,8.922613E-02
141.60758,-7.73417,8.238591E-02
141.60777,-7.82410,7.658714E-02
141.60797,-7.91403,7.170909E-02
141.60817,-8.00396,6.769445E-02
141.60837,-8.09389,6.445189E-02
141.60857,-8.18383,6.188530E-02
141.60878,-8.27376,5.990965E-02
141.60899,-8.36369,5.831682E-02
141.60920,-8.45362,5.703522E-02
141.60941,-8.54356,5.599361E-02
141.60963,-8.63349,5.508082E-02
141.60985,-8.72342,5.426175E-02
141.61007,-8.81335,5.347802E-02
141.61029,-8.90328,5.268263E-02
141.61051,-8.99322,5.180231E-02
141.61074,-9.08315,5.084618E-02
141.61097,-9.17308,4.977637E-02
141.61120,-9.26301,4.852428E-02
141.61144,-9.35294,4.699854E-02
141.61168,-9.44288,4.507593E-02
141.61191,-9.53281,4.261200E-02
141.61216,-9.62274,3.951614E-02
141.61240,-9.71267,3.588082E-02
141.61265,-9.80261,3.213442E-02
141.61289,-9.89254,2.871450E-02
141.61315,-9.98247,2.566437E-02
141.61340,-10.07240,2.294892E-02
141.61366,-10.16233,2.072627E-02
141.61391,-10.25227,1.882157E-02
141.61417,-10.34220,1.697733E-02
141.61444,-10.43213,1.541410E-02
141.61470,-10.52206,1.404676E-02
141.61497,-10.61199,1.261616E-02
141.61524,-10.70193,1.127900E-02
141.61551,-10.79186,1.009082E-02
141.61579,-10.88179,8.793128E-03
141.61607,-10.97172,7.579192E-03
141.61635,-11.06166,6.359228E-03
141.61663,-11.15159,5.188857E-03
141.61691,-11.24152,0.000000E+00
141.61720,-11.33145,0.000000E+00
141.61749,-11.42138,0.000000E+00
141.61778,-11.51132,0.000000E+00
141.61808,-11.60125,0.000000E+00
141.61837,-11.69118,0.000000E+00
141.61867,-11.78111,0.000000E+00
141.61898,-11.87105,0.000000E+00
141.61928,-11.96098,0.000000E+00
141.68925,-0.08993,7.254429E-02
141.68926,-0.17986,7.896585E-02
141.68926,-0.26980,8.479672E-02
141.68927,-0.35973,9.047818E-02
141.68928,-0.44966,9.646410E-02
141.68930,-0.53959,1.032779E-01
141.68931,-0.62953,1.101277E-01
141.68933,-0.71946,1.182778E-01
141.68935,-0.80939,1.279968E-01
141.68938,-0.89932,1.395998E-01
141.68940,-0.98925,1.521224E-01
141.68943,-1.07919,1.658369E-01
141.68946,-1.16912,1.822953E-01
141.68949,-1.25905,2.023176E-01
141.68953,-1.34898,2.221102E-01
141.68957,-1.43891,2.452676E-01
141.68961,-1.52885,2.729599E-01
141.68965,-1.61878,3.019212E-01
141.68969,-1.70871,3.329617E-01
141.68974,-1.79864,3.668687E-01
141.68979,-1.88858,4.076239E-01
141.68984,-1.97851,4.362679E-01
141.68990,-2.06844,4.674628E-01
141.68996,-2.15837,4.966761E-01
141.69002,-2.24830,5.334515E-01
141.69008,-2.33824,5.908930E-01
141.69014,-2.42817,6.379772E-01
141.69021,-2.51810,7.094193E-01
141.69028,-2.60803,7.839425E-01
141.69035,-2.69796,8.070138E-01
141.69043,-2.78790,8.138636E-01
141.69050,-2.87783,8.341329E-01
141.69058,-2.96776,8.398174E-01
141.69066,-3.05769,8.359737E-01
141.69075,-3.14763,8.436324E-01
141.69084,-3.23756,8.490579E-01
141.69092,-3.32749,8.363796E-01
141.69102,-3.41742,8.170514E-01
141.69111,-3.50735,7.920289E-01
141.69121,-3.59729,7.811783E-01
141.69131,-3.68722,7.697434E-01
141.69141,-3.77715,7.668938E-01
141.69151,-3.86708,7.619306E-01
141.69162,-3.95702,7.452452E-01
141.69173,-4.04695,7.192377E-01
141.69184,-4.13688,6.956935E-01
141.69195,-4.22681,6.655067E-01
141.69207,-4.31674,6.436981E-01
141.69219,-4.40668,6.188971E-01
141.69231,-4.49661,6.006953E-01
141.69243,-4.58654,5.821776E-01
141.69256,-4.67647,5.682035E-01
141.69269,-4.76640,5.648153E-01
141.69282,-4.85634,5.590256E-01
141.69295,-4.94627,5.582277E-01
141.69309,-5.03620,5.695078E-01
141.69323,-5.12613,5.705347E-01
141.69337,-5.21607,5.726806E-01
141.69351,-5.30600,5.758528E-01
141.69366,-5.39593,5.899326E-01
141.69381,-5.48586,5.790975E-01
141.69396,-5.57579,5.744379E-01
141.69411,-5.66573,5.579162E-01
141.69427,-5.75566,5.311227E-01
141.69442,-5.84559,5.009575E-01
141.69459,-5.93552,4.585139E-01
141.69475,-6.02545,4.187088E-01
141.69492,-6.11539,3.827543E-01
141.69508,-6.20532,3.507574E-01
